test_10001	Q0	Connecticut__18620717_8	3	21.042832165122583	BM25_Baseline
test_10001	Q0	Washington_19100709_1	4	19.21661600576893	BM25_Baseline
test_10001	Q0	New_Mexico_18850630_8	5	18.59933149440629	BM25_Baseline
test_10002	Q0	Illinois_18590726_6	1	34.898089744355296	BM25_Baseline
test_10002	Q0	Michigan_18470831_4	2	23.35080116183679	BM25_Baseline
test_10002	Q0	Maryland_18400708_28	3	20.434320248983816	BM25_Baseline
test_10002	Q0	Michigan_18890522_13	4	20.20321543100765	BM25_Baseline
test_10002	Q0	Idaho_18720905_3	5	19.439304856988677	BM25_Baseline
test_10003	Q0	Louisiana_18600414_1	1	35.87337755587782	BM25_Baseline
test_10003	Q0	Louisiana_18600414_5	2	24.47254373295302	BM25_Baseline
test_10003	Q0	West_Virginia_18291029_	3	22.17006872335039	BM25_Baseline
test_10003	Q0	Louisiana_18600414_2	4	19.926588720490216	BM25_Baseline
test_10003	Q0	Kansas_18850509_10	5	18.22765737391143	BM25_Baseline
test_10004	Q0	Virginia_18480908_12	1	16.026239990678327	BM25_Baseline
test_10004	Q0	Pennsylvania_18001224_9	2	15.673531656697543	BM25_Baseline
test_10004	Q0	Virginia_18180425_8	3	15.115867516707633	BM25_Baseline
test_10004	Q0	New_York_18990120_7	4	14.893732509099136	BM25_Baseline
test_10004	Q0	District_of_Columbia_18	5	14.663266060203805	BM25_Baseline
test_10005	Q0	New_Jersey_18570221_21	1	24.225694168436824	BM25_Baseline
test_10005	Q0	Virginia_18460605_50	2	19.24165944488353	BM25_Baseline
test_10005	Q0	Montana_19100323_10	3	18.170257157470346	BM25_Baseline
test_10005	Q0	Kansas_18790717_32	4	17.90199687860423	BM25_Baseline
test_10005	Q0	Michigan_18590614_23	5	17.856610907069527	BM25_Baseline
test_10006	Q0	Texas_18800305_25	1	13.55806398424415	BM25_Baseline
test_10006	Q0	Maine_19000312_4	2	13.256908793946028	BM25_Baseline
test_10006	Q0	Louisiana_18800722_19	3	13.25348792674031	BM25_Baseline
test_10006	Q0	Connecticut__18590310_16	4	13.027825783253158	BM25_Baseline
test_10006	Q0	Maine_18951108_13	5	12.817704943539304	BM25_Baseline
test_10007	Q0	Illinois_18601205_12	1	60.42153596115016	BM25_Baseline
test_10007	Q0	Illinois_18601205_11	2	40.7268213971408	BM25_Baseline
test_10007	Q0	Arkansas_18500703_29	3	26.23298595006627	BM25_Baseline
test_10007	Q0	New_Jersey_18920415_29	4	24.46456011054936	BM25_Baseline
test_10007	Q0	Rhode_Island_18511225_9	5	23.103006533502324	BM25_Baseline
test_10008	Q0	Alaska_19041205_1	1	17.59779576755435	BM25_Baseline
test_10008	Q0	Michigan_18800924_21	2	16.520895385755896	BM25_Baseline
test_10008	Q0	New_Jersey_18580204_7	3	15.588465588754511	BM25_Baseline
test_10008	Q0	Nevada_18741231_22	4	15.2682319084928	BM25_Baseline
test_10008	Q0	South_Carolina_18500607	5	14.990471376406102	BM25_Baseline
test_10009	Q0	California_18590514_14	1	36.52423992107733	BM25_Baseline
test_10009	Q0	California_18640423_15	2	34.466053637525576	BM25_Baseline
test_10009	Q0	California_18640423_18	3	28.837872877583315	BM25_Baseline
test_10009	Q0	California_18610413_18	4	28.480066924854825	BM25_Baseline
test_10009	Q0	California_18640423_17	5	27.1742883744113	BM25_Baseline
test_1001	Q0	Delaware_18100131_10	1	39.09178205658412	BM25_Baseline
test_1001	Q0	Maryland_18590303_48	2	33.57894702058068	BM25_Baseline
test_1001	Q0	Ohio_18660512_28	3	32.61576076588028	BM25_Baseline
test_1001	Q0	District_of_Columbia_18	4	31.9243927268014	BM25_Baseline
test_1001	Q0	District_of_Columbia_18	5	31.794511511110294	BM25_Baseline
test_10010	Q0	Virginia_18151011_36	1	27.800642689577483	BM25_Baseline
test_10010	Q0	Massachusetts_18281217_	2	25.77531887083515	BM25_Baseline
test_10010	Q0	Connecticut__18500228_3	3	24.31269321129716	BM25_Baseline
test_10010	Q0	Maine_18200509_2	4	24.127463487773127	BM25_Baseline
test_10010	Q0	Mississippi_19001110_10	5	22.318741462128628	BM25_Baseline
test_10011	Q0	Indiana_18980104_26	1	19.487405344885005	BM25_Baseline
test_10011	Q0	North_Dakota_18900912_18	2	19.40517674193027	BM25_Baseline
test_10011	Q0	Iowa_18640203_8	3	19.321891450187785	BM25_Baseline
test_10011	Q0	Washington_18630411_27	4	19.129542853542453	BM25_Baseline
test_10011	Q0	Indiana_18561210_3	5	18.98257377375033	BM25_Baseline
test_10012	Q0	Tennessee_18581111_46	1	41.28382125167268	BM25_Baseline
test_10012	Q0	Tennessee_18581111_34	2	38.18522228054943	BM25_Baseline
test_10012	Q0	Tennessee_18570220_23	3	36.929226027586	BM25_Baseline
test_10012	Q0	Tennessee_18620108_13	4	36.675524353081016	BM25_Baseline
test_10012	Q0	Tennessee_18581111_36	5	34.99183125062057	BM25_Baseline
test_10013	Q0	West_Virginia_18560128_	1	26.34436886498299	BM25_Baseline
test_10013	Q0	New_Jersey_18681125_9	2	25.06803316058398	BM25_Baseline
test_10013	Q0	New_Hampshire_18361122_	3	24.3802092210259	BM25_Baseline
test_10013	Q0	Tennessee_18681223_26	4	23.37183577638476	BM25_Baseline
test_10013	Q0	Montana_18750730_26	5	23.07709766155803	BM25_Baseline
test_10014	Q0	Connecticut__18620717_34	1	15.236673471230937	BM25_Baseline
test_10014	Q0	Illinois_18710628_45	2	15.19654452468404	BM25_Baseline
test_10014	Q0	Wisconsin_18750210_9	3	15.077920708306898	BM25_Baseline
test_10014	Q0	North_Carolina_18370217	4	14.988716882298732	BM25_Baseline
test_10014	Q0	Michigan_18591214_1	5	14.869459242459058	BM25_Baseline
test_10015	Q0	New_York_18540729_43	1	25.52157817432609	BM25_Baseline
test_10015	Q0	Tennessee_18631205_32	2	17.87365248081064	BM25_Baseline
test_10015	Q0	Tennessee_18590424_55	3	17.80426118230504	BM25_Baseline
test_10015	Q0	Tennessee_18600525_6	4	16.80850604963999	BM25_Baseline
test_10015	Q0	Hawaii_18460905_7	5	16.21045626910565	BM25_Baseline
test_10016	Q0	Virginia_18580715_3	1	38.500626149733215	BM25_Baseline
test_10016	Q0	Virginia_18530507_26	2	28.7842993822312	BM25_Baseline
test_10016	Q0	Virginia_18431106_1	3	27.300185977591152	BM25_Baseline
test_10016	Q0	Virginia_18580715_7	4	24.181226917738744	BM25_Baseline
test_10016	Q0	Massachusetts_18630803_	5	22.622611883766456	BM25_Baseline
test_10017	Q0	Michigan_18630409_7	1	34.43220127327185	BM25_Baseline
test_10017	Q0	Michigan_18620515_3	2	29.724157619976893	BM25_Baseline
test_10017	Q0	Michigan_18620515_18	3	29.24228114981457	BM25_Baseline
test_10017	Q0	Michigan_18600607_2	4	28.884407415012355	BM25_Baseline
test_10017	Q0	Michigan_18600607_11	5	28.267106035732425	BM25_Baseline
test_10018	Q0	Georgia_18890109_12	1	34.47952309932233	BM25_Baseline
test_10018	Q0	West_Virginia_18650110_	2	30.76710129809776	BM25_Baseline
test_10018	Q0	West_Virginia_18630527_	3	28.312976398887912	BM25_Baseline
test_10018	Q0	Maine_18640615_34	4	28.188753789647883	BM25_Baseline
test_10018	Q0	Virginia_18600302_33	5	26.769958466892675	BM25_Baseline
test_10019	Q0	District_of_Columbia_18	1	48.49860724446736	BM25_Baseline
test_10019	Q0	Arkansas_18551106_24	2	29.50481118659389	BM25_Baseline
test_10019	Q0	South_Carolina_18900410	3	24.10437831282141	BM25_Baseline
test_10019	Q0	District_of_Columbia_18	4	24.08976522141982	BM25_Baseline
test_10019	Q0	New_York_18730502_1	5	23.61544213276982	BM25_Baseline
test_1002	Q0	District_of_Columbia_18	1	39.51815022913119	BM25_Baseline
test_1002	Q0	Massachusetts_18551128_	2	22.21183828157989	BM25_Baseline
test_1002	Q0	Kansas_18790717_35	3	21.90690383334165	BM25_Baseline
test_1002	Q0	Indiana_18541003_17	4	21.31567992376972	BM25_Baseline
test_1002	Q0	California_18630110_23	5	20.62973491723489	BM25_Baseline
test_10020	Q0	Nebraska_18600301_11	1	26.487474862449528	BM25_Baseline
test_10020	Q0	Nebraska_18600301_8	2	25.707444951769094	BM25_Baseline
test_10020	Q0	Tennessee_18600410_42	3	25.539954998656604	BM25_Baseline
test_10020	Q0	Tennessee_18600608_4	4	23.899870877479877	BM25_Baseline
test_10020	Q0	Nebraska_18600301_10	5	23.750582415096915	BM25_Baseline
test_10021	Q0	New_York_18560310_37	1	25.84702018258896	BM25_Baseline
test_10021	Q0	Virginia_18170411_10	2	22.92887891493026	BM25_Baseline
test_10021	Q0	Virginia_18150512_12	3	22.762758646592403	BM25_Baseline
test_10021	Q0	Rhode_Island_18400123_7	4	22.35737988390741	BM25_Baseline
test_10021	Q0	Virginia_18100109_5	5	22.13461200391469	BM25_Baseline
test_10022	Q0	Iowa_18560416_34	1	30.775954860723253	BM25_Baseline
test_10022	Q0	Rhode_Island_18420428_22	2	30.771489678920812	BM25_Baseline
test_10022	Q0	Oregon_18680926_25	3	30.284980678521027	BM25_Baseline
test_10022	Q0	Rhode_Island_18410429_10	4	29.55550537220857	BM25_Baseline
test_10022	Q0	Rhode_Island_18420706_23	5	28.923972510546868	BM25_Baseline
test_10023	Q0	Wyoming_18940607_6	1	17.17705207459082	BM25_Baseline
test_10023	Q0	Alabama_18461009_30	2	17.13962106299701	BM25_Baseline
test_10023	Q0	Tennessee_18960820_6	3	16.774847124904873	BM25_Baseline
test_10023	Q0	Mississippi_18830927_15	4	16.587214069025823	BM25_Baseline
test_10023	Q0	North_Carolina_18600725	5	16.014442190966605	BM25_Baseline
test_10024	Q0	Minnesota_18640311_10	1	32.00929138366242	BM25_Baseline
test_10024	Q0	Arkansas_18670215_13	2	29.88436140945414	BM25_Baseline
test_10024	Q0	Ohio_18540713_27	3	28.74197667596188	BM25_Baseline
test_10024	Q0	Wisconsin_18440723_15	4	28.33851143154497	BM25_Baseline
test_10024	Q0	Connecticut__18701020_30	5	26.45823601055904	BM25_Baseline
test_10025	Q0	Maryland_18521202_6	1	34.47167661304451	BM25_Baseline
test_10025	Q0	Hawaii_18480129_21	2	27.03468081665256	BM25_Baseline
test_10025	Q0	Vermont_18590225_18	3	22.589425792333884	BM25_Baseline
test_10025	Q0	Maryland_18521202_7	4	22.36829053963368	BM25_Baseline
test_10025	Q0	Delaware_18270614_18	5	21.594806405503	BM25_Baseline
test_10026	Q0	Wisconsin_18580217_5	1	62.17301076909237	BM25_Baseline
test_10026	Q0	Wisconsin_18580217_6	2	47.26195684421184	BM25_Baseline
test_10026	Q0	Michigan_18600801_13	3	38.13810879216386	BM25_Baseline
test_10026	Q0	Wisconsin_18760427_1	4	35.47739662523436	BM25_Baseline
test_10026	Q0	Missouri_18700408_4	5	32.882858597129875	BM25_Baseline
test_10027	Q0	California_18560105_15	1	26.819039405091903	BM25_Baseline
test_10027	Q0	Alabama_18450814_12	2	21.234121591553837	BM25_Baseline
test_10027	Q0	Iowa_18570622_37	3	20.87522897279637	BM25_Baseline
test_10027	Q0	Maine_18390214_4	4	20.861049120635432	BM25_Baseline
test_10027	Q0	Michigan_18590901_15	5	20.641103674274785	BM25_Baseline
test_10028	Q0	Connecticut__18570924_24	1	17.651908399196792	BM25_Baseline
test_10028	Q0	Vermont_18990831_37	2	17.16507986704302	BM25_Baseline
test_10028	Q0	Tennessee_18590121_56	3	16.645018221435052	BM25_Baseline
test_10028	Q0	Vermont_18580508_35	4	16.33729170308719	BM25_Baseline
test_10028	Q0	Maine_18851224_33	5	16.305682968467046	BM25_Baseline
test_10029	Q0	Maryland_18580401_7	1	36.56099147663751	BM25_Baseline
test_10029	Q0	Virginia_18470611_15	2	23.256807647221663	BM25_Baseline
test_10029	Q0	Hawaii_18411127_3	3	21.3623434669114	BM25_Baseline
test_10029	Q0	Wisconsin_19050612_10	4	19.035217069298383	BM25_Baseline
test_10029	Q0	Iowa_18621206_21	5	18.45210659322072	BM25_Baseline
test_1003	Q0	Ohio_18660512_28	1	33.029851189490564	BM25_Baseline
test_1003	Q0	Vermont_18490208_21	2	32.51910669844548	BM25_Baseline
test_1003	Q0	District_of_Columbia_18	3	31.238312880872336	BM25_Baseline
test_1003	Q0	New_Hampshire_18220319_	4	30.494679649371264	BM25_Baseline
test_1003	Q0	District_of_Columbia_18	5	30.277409135752897	BM25_Baseline
test_10030	Q0	Iowa_18590806_15	1	43.52173126448172	BM25_Baseline
test_10030	Q0	Iowa_18590806_5	2	29.91076556636815	BM25_Baseline
test_10030	Q0	Wisconsin_18540904_19	3	25.59246685464264	BM25_Baseline
test_10030	Q0	Tennessee_18590726_16	4	24.551527612128982	BM25_Baseline
test_10030	Q0	Iowa_18590806_13	5	21.753207115370195	BM25_Baseline
test_10031	Q0	Maine_18570227_22	1	20.153111518600856	BM25_Baseline
test_10031	Q0	Montana_18680516_6	2	18.3217447607821	BM25_Baseline
test_10031	Q0	Ohio_19080124_8	3	16.432433853600692	BM25_Baseline
test_10031	Q0	West_Virginia_18930505_7	4	15.933605810068178	BM25_Baseline
test_10031	Q0	Maine_18390711_15	5	14.502789528121191	BM25_Baseline
test_10032	Q0	Vermont_18541004_9	1	25.420073724411704	BM25_Baseline
test_10032	Q0	Virginia_18780410_17	2	17.543515259416264	BM25_Baseline
test_10032	Q0	Illinois_18680324_6	3	15.067470077319804	BM25_Baseline
test_10032	Q0	Tennessee_18850312_26	4	14.994991181347412	BM25_Baseline
test_10032	Q0	West_Virginia_18071127_	5	14.439136144886774	BM25_Baseline
test_10033	Q0	District_of_Columbia_18	1	23.75048674267758	BM25_Baseline
test_10033	Q0	Massachusetts_18560202_1	2	21.14713495668498	BM25_Baseline
test_10033	Q0	Massachusetts_18560202_	3	20.408786810518396	BM25_Baseline
test_10033	Q0	California_18560105_8	4	19.704520442190766	BM25_Baseline
test_10033	Q0	California_18561129_3	5	19.60392844497081	BM25_Baseline
test_10034	Q0	California_18590514_14	1	18.12337363741042	BM25_Baseline
test_10034	Q0	Kansas_18600517_22	2	17.446508362012718	BM25_Baseline
test_10034	Q0	Arizona_18881222_8	3	17.371730203721448	BM25_Baseline
test_10034	Q0	North_Carolina_18470527	4	16.9596325937849	BM25_Baseline
test_10034	Q0	California_18961120_21	5	16.881814487349132	BM25_Baseline
test_10035	Q0	Virginia_18570311_23	1	53.17165986940927	BM25_Baseline
test_10035	Q0	Mississippi_18500425_5	2	44.99162378337854	BM25_Baseline
test_10035	Q0	Virginia_18220509_15	3	43.54336290941294	BM25_Baseline
test_10035	Q0	Maine_18500604_20	4	41.54827781952378	BM25_Baseline
test_10035	Q0	Virginia_18570311_21	5	40.59090068777592	BM25_Baseline
test_10036	Q0	Virginia_18580714_1	1	23.03698220272463	BM25_Baseline
test_10036	Q0	Alaska_19070226_2	2	19.15102890915973	BM25_Baseline
test_10036	Q0	Maryland_18580818_1	3	18.470128378933104	BM25_Baseline
test_10036	Q0	Virgin_Islands_of_the_U	4	17.69743727340356	BM25_Baseline
test_10036	Q0	New_Jersey_18690109_1	5	17.510719147711118	BM25_Baseline
test_10037	Q0	Arkansas_18510422_6	1	26.259398515958544	BM25_Baseline
test_10037	Q0	Michigan_18460818_16	2	24.950150597409984	BM25_Baseline
test_10037	Q0	Hawaii_18550929_14	3	24.582085161628605	BM25_Baseline
test_10037	Q0	Louisiana_18381108_53	4	24.103713311137696	BM25_Baseline
test_10037	Q0	Hawaii_18410703_5	5	23.9942915704749	BM25_Baseline
test_10038	Q0	Tennessee_18810311_6	1	16.84514289039926	BM25_Baseline
test_10038	Q0	Nebraska_18860224_8	2	16.834599728726506	BM25_Baseline
test_10038	Q0	Virginia_19180228_16	3	16.830723867351026	BM25_Baseline
test_10038	Q0	Louisiana_18750205_16	4	16.61646311660698	BM25_Baseline
test_10038	Q0	Arizona_18820603_4	5	16.520962239863618	BM25_Baseline
test_10039	Q0	Massachusetts_18520302_5	1	35.794671837973254	BM25_Baseline
test_10039	Q0	Illinois_18600512_15	2	29.402318937136588	BM25_Baseline
test_10039	Q0	Colorado_18980608_11	3	26.475914861771297	BM25_Baseline
test_10039	Q0	Massachusetts_19120606_8	4	24.12577762023471	BM25_Baseline
test_10039	Q0	Kentucky_18681031_5	5	23.4848480348182	BM25_Baseline
test_1004	Q0	West_Virginia_18081230_6	1	34.60376947573664	BM25_Baseline
test_1004	Q0	Wyoming_18990601_6	2	19.238030384036342	BM25_Baseline
test_1004	Q0	Washington_19001104_8	3	18.511589413409357	BM25_Baseline
test_1004	Q0	New_York_18570317_29	4	14.579991333879784	BM25_Baseline
test_1004	Q0	Pennsylvania_18940920_8	5	14.55961465729139	BM25_Baseline
test_10040	Q0	West_Virginia_18871222_6	1	15.705685769459318	BM25_Baseline
test_10040	Q0	Kansas_18680213_5	2	15.282494742219088	BM25_Baseline
test_10040	Q0	Virginia_18810415_15	3	14.221357534315954	BM25_Baseline
test_10040	Q0	Rhode_Island_18980107_17	4	13.945003307621484	BM25_Baseline
test_10040	Q0	Texas_18711109_24	5	13.889219352867164	BM25_Baseline
test_10041	Q0	New_Mexico_18561004_23	1	28.37156850455318	BM25_Baseline
test_10041	Q0	New_Mexico_18950509_2	2	28.00016420894373	BM25_Baseline
test_10041	Q0	Idaho_18680321_16	3	26.58273930336341	BM25_Baseline
test_10041	Q0	Arizona_18671012_22	4	24.513074950235943	BM25_Baseline
test_10041	Q0	Virginia_18771106_12	5	24.431680198115654	BM25_Baseline
test_10042	Q0	West_Virginia_18561014_	1	33.63362707517575	BM25_Baseline
test_10042	Q0	West_Virginia_18561014_7	2	23.70757583274885	BM25_Baseline
test_10042	Q0	Virginia_18920212_14	3	22.26952809483141	BM25_Baseline
test_10042	Q0	Maryland_18590503_10	4	21.73957558693617	BM25_Baseline
test_10042	Q0	Iowa_19000418_1	5	19.930096995764075	BM25_Baseline
test_10043	Q0	North_Carolina_18601205	1	34.0368435514857	BM25_Baseline
test_10043	Q0	North_Carolina_18491123	2	23.25866593318218	BM25_Baseline
test_10043	Q0	Arizona_18790117_6	3	22.21970622600447	BM25_Baseline
test_10043	Q0	Wyoming_18940607_3	4	21.848078388545957	BM25_Baseline
test_10043	Q0	Virginia_18390209_17	5	20.612384306372768	BM25_Baseline
test_10044	Q0	Kentucky_18490901_2	1	33.73614024633214	BM25_Baseline
test_10044	Q0	District_of_Columbia_18	2	32.29595634858161	BM25_Baseline
test_10044	Q0	District_of_Columbia_18	3	27.448627798188284	BM25_Baseline
test_10044	Q0	California_18891221_6	4	26.749245719790675	BM25_Baseline
test_10044	Q0	Michigan_18600221_9	5	25.190230056535995	BM25_Baseline
test_10045	Q0	Iowa_18490201_42	1	36.65392568025312	BM25_Baseline
test_10045	Q0	Maryland_18450808_25	2	36.01095309187118	BM25_Baseline
test_10045	Q0	North_Carolina_18561105	3	35.452413183323614	BM25_Baseline
test_10045	Q0	Iowa_18490201_41	4	35.388801462497526	BM25_Baseline
test_10045	Q0	West_Virginia_18460130_	5	35.365389663437874	BM25_Baseline
test_10046	Q0	Missouri_18570716_35	1	38.55121513662778	BM25_Baseline
test_10046	Q0	District_of_Columbia_18	2	35.57311663098055	BM25_Baseline
test_10046	Q0	Louisiana_18491005_31	3	35.107321309263526	BM25_Baseline
test_10046	Q0	New_York_18460409_15	4	32.1024336119287	BM25_Baseline
test_10046	Q0	Massachusetts_18630601_	5	31.589621159232088	BM25_Baseline
test_10047	Q0	Illinois_18601205_41	1	25.334103356857625	BM25_Baseline
test_10047	Q0	California_18900620_60	2	16.973968243171374	BM25_Baseline
test_10047	Q0	Louisiana_19040507_8	3	16.51108426023425	BM25_Baseline
test_10047	Q0	Connecticut__19090911_20	4	15.67411115344239	BM25_Baseline
test_10047	Q0	Vermont_19060301_14	5	15.456284434699793	BM25_Baseline
test_10048	Q0	Missouri_18550426_23	1	28.75738607760279	BM25_Baseline
test_10048	Q0	Michigan_18520811_22	2	21.35661049423768	BM25_Baseline
test_10048	Q0	Montana_18890330_6	3	19.602304136857818	BM25_Baseline
test_10048	Q0	Arkansas_18451129_6	4	19.437202012553424	BM25_Baseline
test_10048	Q0	Illinois_18660919_7	5	18.87596071825989	BM25_Baseline
test_10049	Q0	Arkansas_18941219_3	1	17.36354223016267	BM25_Baseline
test_10049	Q0	Tennessee_18720320_39	2	16.648163163116728	BM25_Baseline
test_10049	Q0	Rhode_Island_18980726_18	3	16.31652180058486	BM25_Baseline
test_10049	Q0	Nebraska_18861222_1	4	15.97012494794966	BM25_Baseline
test_10049	Q0	North_Dakota_18871013_1	5	15.483743665194403	BM25_Baseline
test_1005	Q0	Virginia_18081101_7	1	28.84135928444821	BM25_Baseline
test_1005	Q0	North_Carolina_18470326	2	27.909886808318216	BM25_Baseline
test_1005	Q0	Maine_18081114_16	3	26.989436562163675	BM25_Baseline
test_1005	Q0	Ohio_18920818_16	4	26.58044163126717	BM25_Baseline
test_1005	Q0	Colorado_18810519_12	5	26.169094698706598	BM25_Baseline
test_10050	Q0	Arkansas_18300728_14	1	9.838239167030205	BM25_Baseline
test_10050	Q0	Arkansas_18480329_26	2	9.705186272959295	BM25_Baseline
test_10050	Q0	Arkansas_18500626_25	3	9.578605290436991	BM25_Baseline
test_10050	Q0	Oregon_18991212_16	4	9.44397680964834	BM25_Baseline
test_10050	Q0	Arkansas_18490502_19	5	9.341642397051658	BM25_Baseline
test_10051	Q0	Louisiana_18601019_5	1	22.334865856151158	BM25_Baseline
test_10051	Q0	Louisiana_18601019_8	2	22.00463636363676	BM25_Baseline
test_10051	Q0	Texas_18760426_14	3	19.62407371087257	BM25_Baseline
test_10051	Q0	Louisiana_18700420_7	4	18.640601018164844	BM25_Baseline
test_10051	Q0	Tennessee_18830131_16	5	18.177544220341957	BM25_Baseline
test_10052	Q0	Mississippi_18540315_11	1	26.4615962768692	BM25_Baseline
test_10052	Q0	North_Dakota_19140228_17	2	20.84167824122727	BM25_Baseline
test_10052	Q0	Kentucky_18470717_6	3	18.601781360728086	BM25_Baseline
test_10052	Q0	Texas_19060806_2	4	17.548531777272874	BM25_Baseline
test_10052	Q0	Indiana_18370422_4	5	17.339077204525385	BM25_Baseline
test_10053	Q0	Alabama_18310601_16	1	18.26087350380329	BM25_Baseline
test_10053	Q0	Tennessee_18501101_14	2	17.169111829819013	BM25_Baseline
test_10053	Q0	Wisconsin_18901231_24	3	16.68479541014211	BM25_Baseline
test_10053	Q0	Delaware_18571111_1	4	16.622398024462598	BM25_Baseline
test_10053	Q0	Louisiana_18900416_21	5	15.753105990768049	BM25_Baseline
test_10054	Q0	Ohio_18561231_2	1	35.45346737569756	BM25_Baseline
test_10054	Q0	North_Dakota_18810311_8	2	30.676350003804338	BM25_Baseline
test_10054	Q0	Pennsylvania_18891117_32	3	26.115248600303755	BM25_Baseline
test_10054	Q0	New_Jersey_18940925_24	4	25.49798285050973	BM25_Baseline
test_10054	Q0	Michigan_18601016_9	5	25.338790765414927	BM25_Baseline
test_10055	Q0	Wisconsin_18530310_23	1	47.42148355564868	BM25_Baseline
test_10055	Q0	Tennessee_18741206_21	2	31.11412886089269	BM25_Baseline
test_10055	Q0	Wyoming_18900613_2	3	28.7808543935695	BM25_Baseline
test_10055	Q0	Vermont_18421031_2	4	27.118036894294544	BM25_Baseline
test_10055	Q0	Oregon_18730919_4	5	26.8242142382018	BM25_Baseline
test_10056	Q0	Virginia_18500514_44	1	26.92823292843999	BM25_Baseline
test_10056	Q0	Missouri_18580415_6	2	26.038417185803183	BM25_Baseline
test_10056	Q0	West_Virginia_18031118_6	3	24.157456956804563	BM25_Baseline
test_10056	Q0	Iowa_18491207_17	4	23.03541356620306	BM25_Baseline
test_10056	Q0	New_Hampshire_18271127_2	5	21.47426367340766	BM25_Baseline
test_10057	Q0	Maine_18550330_9	1	36.42874543166565	BM25_Baseline
test_10057	Q0	Kentucky_19151014_1	2	31.167396609774663	BM25_Baseline
test_10057	Q0	New_York_18671001_32	3	25.89778628334573	BM25_Baseline
test_10057	Q0	Kentucky_19151014_5	4	25.850975788798404	BM25_Baseline
test_10057	Q0	New_York_18671001_15	5	25.2643124242686	BM25_Baseline
test_10058	Q0	Kansas_18550217_34	1	29.269723919971625	BM25_Baseline
test_10058	Q0	Missouri_18400711_19	2	20.28550242752119	BM25_Baseline
test_10058	Q0	Tennessee_18590726_3	3	19.492636934380176	BM25_Baseline
test_10058	Q0	North_Carolina_18380124	4	17.771855191869466	BM25_Baseline
test_10058	Q0	District_of_Columbia_18	5	17.561175682064118	BM25_Baseline
test_10059	Q0	Arkansas_18591005_35	1	28.461235665743764	BM25_Baseline
test_10059	Q0	Arkansas_19070329_14	2	22.693399071588384	BM25_Baseline
test_10059	Q0	Arkansas_18591005_33	3	20.703438424332308	BM25_Baseline
test_10059	Q0	Oklahoma_18860225_2	4	19.852903507762857	BM25_Baseline
test_10059	Q0	Tennessee_18720419_31	5	19.407129130840787	BM25_Baseline
test_1006	Q0	Virginia_18101229_21	1	82.16238765654143	BM25_Baseline
test_1006	Q0	Pennsylvania_18000417_8	2	21.36412280084399	BM25_Baseline
test_1006	Q0	Indiana_18980313_28	3	19.08935831202901	BM25_Baseline
test_1006	Q0	Nevada_18760917_3	4	18.439035485153404	BM25_Baseline
test_1006	Q0	Virginia_18550622_8	5	18.249685222554216	BM25_Baseline
test_10060	Q0	Rhode_Island_18450213_30	1	24.70984692287648	BM25_Baseline
test_10060	Q0	Utah_19000720_41	2	23.31898543420421	BM25_Baseline
test_10060	Q0	District_of_Columbia_18	3	20.879522086880247	BM25_Baseline
test_10060	Q0	Washington_18571225_7	4	20.859587585898755	BM25_Baseline
test_10060	Q0	New_Jersey_18690109_9	5	20.575369303305276	BM25_Baseline
